,dataset,split,model_name_or_path,train_roc,val_roc,test_roc,prompt
78,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4468723864586742,"Investigate compounds that can block Cytochrome P450 (CYP450) enzymes, particularly CYP2C19, to reduce the risk of adverse drug interactions and reactions. Focus on inhibition strategies like blocking active sites or suppressing enzyme activity, while considering the potential for elevated drug concentrations leading to side effects.",train
79,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4098805497981891,"Search for molecules that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2C19, to help reduce the risk of adverse drug interactions caused by CYP450-driven metabolism. Focus on inhibition strategies such as blocking active sites or reducing enzyme activity, while considering the possible increase in side effects from elevated drug concentrations.",train
80,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5238610843760025,"Find molecules that can inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2D6, to reduce the risk of adverse drug reactions and drug-drug interactions due to CYP450-mediated metabolic pathways. Explore various inhibition mechanisms such as blocking active sites or reducing enzyme activity, while considering the potential for increased side effects due to elevated blood drug concentrations.",train
81,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.7297366973738484,"Search for compounds that can effectively inhibit Cytochrome P450 (CYP450) enzymes, especially CYP2D6, to minimize the risk of adverse drug events and drug-drug interactions. Investigate inhibition mechanisms like occupying enzyme active sites or weakening enzyme activity, while taking into account the potential for higher side effects due to increased drug concentrations.",train
82,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.7015502543654614,"Identify molecules that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2D6, to help minimize the risk of negative drug interactions and adverse effects caused by CYP450 metabolism. Consider mechanisms like active site binding or reducing enzyme efficiency, while keeping in mind the possibility of elevated side effects due to higher drug levels.",train
83,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.6959072368119529,"Investigate molecules that can inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2D6, to lower the risk of adverse drug reactions and interactions. Focus on inhibition mechanisms such as blocking active sites or suppressing enzyme activity, while considering the potential for side effects due to elevated drug concentrations.",train
84,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.6025195930152619,"Look for compounds capable of inhibiting Cytochrome P450 (CYP450) enzymes, particularly CYP2D6, to help prevent adverse drug reactions and interactions caused by CYP450-mediated metabolic pathways. Examine inhibition mechanisms like occupying enzyme active sites or weakening enzyme activity, while being mindful of the risk of increased side effects due to elevated drug concentrations.",train
85,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.7130597185938861,"Find molecules that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2D6, to reduce the risk of adverse drug interactions and drug-drug interactions. Focus on various inhibition mechanisms such as blocking active sites or reducing enzyme function, and consider the potential for increased side effects from elevated drug concentrations.",train
86,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.7365054539621432,"Identify compounds capable of inhibiting Cytochrome P450 (CYP450) enzymes, particularly CYP2D6, to lower the risk of adverse drug events and drug-drug interactions. Look into mechanisms of inhibition like active site binding or weakening enzyme activity, while keeping in mind the potential for increased side effects due to higher drug concentrations.",train
87,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.6717539758925707,"Search for molecules that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2D6, to reduce the risk of adverse drug reactions and drug interactions caused by CYP450-mediated metabolism. Consider inhibition mechanisms like blocking the active site or diminishing enzyme activity, while considering the possibility of elevated drug concentrations leading to side effects.",train
88,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.6311700811219579,"Look for molecules that can inhibit Cytochrome P450 (CYP450) enzymes, especially CYP2D6, to reduce the risk of adverse drug interactions and reactions. Focus on inhibition mechanisms like occupying active sites or suppressing enzyme activity, while also considering the potential side effects caused by elevated drug levels.",train
89,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.7168408268023283,"Investigate compounds that can inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP2D6, to help reduce the risk of adverse drug interactions and reactions caused by CYP450-mediated metabolism. Focus on inhibition strategies such as blocking the active site or reducing enzyme activity, while considering the possible increase in side effects from elevated drug concentrations.",train
90,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4174463776120777,"Find molecules that can inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP3A4, to reduce the risk of adverse drug reactions and drug-drug interactions due to CYP450-mediated metabolic pathways. Explore various inhibition mechanisms such as blocking active sites or reducing enzyme activity, while considering the potential for increased side effects due to elevated blood drug concentrations.",train
91,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5341931326521219,"Search for compounds that can effectively inhibit Cytochrome P450 (CYP450) enzymes, especially CYP3A4, to minimize the risk of adverse drug events and drug-drug interactions. Investigate inhibition mechanisms like occupying enzyme active sites or weakening enzyme activity, while taking into account the potential for higher side effects due to increased drug concentrations.",train
92,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.6727975697321182,"Identify molecules that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP3A4, to help minimize the risk of negative drug interactions and adverse effects caused by CYP450 metabolism. Consider mechanisms like active site binding or reducing enzyme efficiency, while keeping in mind the possibility of elevated side effects due to higher drug levels.",train
93,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5101684617508976,"Investigate molecules that can inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP3A4, to lower the risk of adverse drug reactions and interactions. Focus on inhibition mechanisms such as blocking active sites or suppressing enzyme activity, while considering the potential for side effects due to elevated drug concentrations.",train
94,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.4325214029273682,"Look for compounds capable of inhibiting Cytochrome P450 (CYP450) enzymes, particularly CYP3A4, to help prevent adverse drug reactions and interactions caused by CYP450-mediated metabolic pathways. Examine inhibition mechanisms like occupying enzyme active sites or weakening enzyme activity, while being mindful of the risk of increased side effects due to elevated drug concentrations.",train
95,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5116266224799779,"Find molecules that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP3A4, to reduce the risk of adverse drug interactions and drug-drug interactions. Focus on various inhibition mechanisms such as blocking active sites or reducing enzyme function, and consider the potential for increased side effects from elevated drug concentrations.",train
96,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5464623032311517,"Identify compounds capable of inhibiting Cytochrome P450 (CYP450) enzymes, particularly CYP3A4, to lower the risk of adverse drug events and drug-drug interactions. Look into mechanisms of inhibition like active site binding or weakening enzyme activity, while keeping in mind the potential for increased side effects due to higher drug concentrations.",train
97,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.5166068305256375,"Search for molecules that inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP3A4, to reduce the risk of adverse drug reactions and drug interactions caused by CYP450-mediated metabolism. Consider inhibition mechanisms like blocking the active site or diminishing enzyme activity, while considering the possibility of elevated drug concentrations leading to side effects.",train
98,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.40015465341066,"Look for molecules that can inhibit Cytochrome P450 (CYP450) enzymes, especially CYP3A4, to reduce the risk of adverse drug interactions and reactions. Focus on inhibition mechanisms like occupying active sites or suppressing enzyme activity, while also considering the potential side effects caused by elevated drug levels.",train
99,cyp450,ckpts/gimlet_fp3modalnew/checkpoint-10000,0,0,0.49473994292552703,"Investigate compounds that can inhibit Cytochrome P450 (CYP450) enzymes, particularly CYP3A4, to help reduce the risk of adverse drug interactions and reactions caused by CYP450-mediated metabolism. Focus on inhibition strategies such as blocking the active site or reducing enzyme activity, while considering the possible increase in side effects from elevated drug concentrations.",train
